source_center,destination_center,trip_count,median_delay_ratio,mean_delay_ratio,p90_delay_ratio,pct_delayed,median_actual_time,median_osrm_time,median_distance_km,median_delay_min,ftl_share,is_chronic,corridor_id,delayed_trips,sla_contribution_pct,intervention
IND691001AAB,IND695012AAA,3,1.2857142857142858,1.3150230414746544,1.392626728110599,1.0,31.0,25.0,23.8172,6.0,1.0,1,IND691001AAB__IND695012AAA,3,0.0025112798319116,monitor
IND403726AAB,IND403507AAA,12,1.1483516483516485,1.2142086141699144,1.2821428571428573,0.25,18.0,14.5,11.4769,2.0,0.0,0,IND403726AAB__IND403507AAA,3,0.0025112798319116,monitor
IND403002AAA,IND403726AAB,3,1.5,2.0595238095238098,2.9,1.0,26.0,14.0,11.6445,10.0,0.0,1,IND403002AAA__IND403726AAB,3,0.0025112798319116,monitor
IND784101AAA,IND790114AAA,3,1.2777777777777777,1.502849002849003,1.855555555555556,1.0,16.0,13.0,14.2866,3.0,0.0,1,IND784101AAA__IND790114AAA,3,0.0025112798319116,monitor
IND534001AAA,IND521225AAB,3,1.7142857142857142,2.1481829573934834,2.827067669172932,1.0,26.0,16.0,22.7062,10.0,1.0,1,IND534001AAA__IND521225AAB,3,0.0025112798319116,monitor
IND535591AAA,IND535558AAA,3,2.1333333333333333,2.273611111111111,2.526666666666667,1.0,33.0,16.0,19.0487,17.0,1.0,1,IND535591AAA__IND535558AAA,3,0.0025112798319116,monitor
IND302026AAA,IND302014AAB,4,8.154761904761905,8.938492063492063,16.36111111111111,0.75,142.5,17.0,18.7981,124.0,0.0,1,IND302026AAA__IND302014AAB,3,0.0025112798319116,facility_upgrade
IND400015AAA,IND421302AAG,4,1.8375,3.803670634920635,7.862500000000002,0.75,12.5,7.5,10.32265,5.5,0.0,1,IND400015AAA__IND421302AAG,3,0.0025112798319116,route_type_shift
IND470004AAA,IND470117AAA,3,1.875,2.479901960784314,3.415,1.0,30.0,16.0,23.7718,14.0,1.0,1,IND470004AAA__IND470117AAA,3,0.0025112798319116,monitor
IND574117AAA,IND576201AAA,3,2.0,2.744736842105263,4.04,1.0,32.0,19.0,24.3781,13.0,1.0,1,IND574117AAA__IND576201AAA,3,0.0025112798319116,monitor
IND841101AAA,IND841207AAB,3,2.611111111111111,4.714814814814814,7.722222222222222,1.0,47.0,15.0,22.268,29.0,1.0,1,IND841101AAA__IND841207AAB,3,0.0025112798319116,monitor
IND841301AAC,IND841226AAB,5,1.6,4.296969696969697,10.560000000000002,0.6,8.0,6.0,8.9878,3.0,0.0,1,IND841301AAC__IND841226AAB,3,0.0025112798319116,route_type_shift
IND572201AAB,IND577116AAA,3,1.45,1.8707977207977209,2.5122222222222224,1.0,29.0,18.0,25.0987,9.0,1.0,1,IND572201AAB__IND577116AAA,3,0.0025112798319116,monitor
IND573103AAA,IND572201AAB,3,1.588235294117647,2.5294117647058822,3.9176470588235297,1.0,24.0,16.0,23.2934,8.0,1.0,1,IND573103AAA__IND572201AAB,3,0.0025112798319116,monitor
IND695614AAA,IND695609AAA,3,1.263157894736842,1.2631578947368425,1.305263157894737,1.0,24.0,19.0,15.3016,5.0,0.0,1,IND695614AAA__IND695609AAA,3,0.0025112798319116,monitor
IND530012AAA,IND531036AAA,4,2.459558823529412,2.556168300653595,3.976388888888889,0.75,30.0,8.5,10.04645,17.5,0.0,1,IND530012AAA__IND531036AAA,3,0.0025112798319116,route_type_shift
IND523002AAA,IND523105AAA,3,1.4761904761904765,1.6025657751685147,1.84044357469015,1.0,31.0,21.0,23.0531,10.0,1.0,1,IND523002AAA__IND523105AAA,3,0.0025112798319116,monitor
IND411048AAA,IND411014AAA,3,5.0,5.571428571428572,8.2,1.0,38.0,14.0,14.5839,32.0,0.0,1,IND411048AAA__IND411014AAA,3,0.0025112798319116,facility_upgrade
IND403702AAA,IND581314AAA,3,1.542857142857143,1.5142857142857142,1.641904761904762,1.0,36.0,27.0,29.0199,9.0,1.0,1,IND403702AAA__IND581314AAA,3,0.0025112798319116,monitor
IND403726AAA,IND581400AAB,4,1.666923076923077,1.7421153846153845,2.5232307692307696,0.75,58.5,25.5,28.4583,25.5,1.0,1,IND403726AAA__IND581400AAB,3,0.0025112798319116,monitor
IND532001AAB,IND532201AAA,3,1.75,2.458333333333333,3.6,1.0,25.0,16.0,22.8998,9.0,1.0,1,IND532001AAB__IND532201AAA,3,0.0025112798319116,monitor
IND521201AAA,IND521105AAA,3,1.736842105263158,1.7759170653907497,2.0564593301435408,1.0,33.0,22.0,22.3547,14.0,1.0,1,IND521201AAA__IND521105AAA,3,0.0025112798319116,monitor
IND768028AAA,IND767001AAA,4,2.135416666666667,1.943161231884058,3.0333333333333337,0.75,31.0,17.0,24.33365,14.5,1.0,1,IND768028AAA__IND767001AAA,3,0.0025112798319116,monitor
IND462022AAA,IND462042AAA,3,2.875,3.2361111111111107,4.041666666666666,1.0,46.0,16.0,15.0047,30.0,0.0,1,IND462022AAA__IND462042AAA,3,0.0025112798319116,route_type_shift
IND638001AAA,IND638052AAA,3,2.1666666666666665,2.133986928104575,2.1745098039215685,1.0,37.0,17.0,18.6761,20.0,1.0,1,IND638001AAA__IND638052AAA,3,0.0025112798319116,monitor
IND638452AAA,IND638501AAB,8,1.2,1.530566534914361,2.1499999999999995,0.375,11.5,10.0,9.59325,1.5,0.0,0,IND638452AAA__IND638501AAB,3,0.0025112798319116,monitor
IND641008AAA,IND641001AAA,3,2.0588235294117645,2.2670825906120022,2.67843137254902,1.0,34.0,12.0,12.6194,18.0,0.0,1,IND641008AAA__IND641001AAA,3,0.0025112798319116,route_type_shift
IND233001AAA,IND275503AAA,3,3.5,3.4635854341736696,4.041176470588235,1.0,38.0,14.0,21.2333,25.0,1.0,1,IND233001AAA__IND275503AAA,3,0.0025112798319116,facility_upgrade
IND642001AAA,IND642126AAA,3,1.4285714285714286,1.567099567099567,1.8857142857142857,1.0,14.0,11.0,10.1573,6.0,0.0,1,IND642001AAA__IND642126AAA,3,0.0025112798319116,monitor
IND643231AAA,IND643217AAA,11,1.1071428571428572,1.2142324393872383,1.9285714285714288,0.3636363636363636,35.0,34.0,22.3329,3.0,0.0,0,IND643231AAA__IND643217AAA,3,0.0025112798319116,monitor
IND768028AAB,IND767001AAA,4,2.2150735294117645,2.6869668974147034,4.993750000000001,0.75,36.5,16.5,23.96185,20.0,1.0,1,IND768028AAB__IND767001AAA,3,0.0025112798319116,monitor
IND515671AAA,IND515591AAA,3,1.6111111111111112,1.9917881682587568,2.660683760683761,1.0,49.0,26.0,24.9226,15.0,1.0,1,IND515671AAA__IND515591AAA,3,0.0025112798319116,monitor
IND516001AAA,IND516227AAA,4,1.7742857142857145,1.7240993788819876,2.2794782608695656,0.75,41.5,23.0,26.8366,18.5,1.0,1,IND516001AAA__IND516227AAA,3,0.0025112798319116,monitor
IND758034AAA,IND758001AAA,3,2.0526315789473686,2.1993620414673045,2.4468899521531102,1.0,32.0,16.0,23.4152,17.0,1.0,1,IND758034AAA__IND758001AAA,3,0.0025112798319116,monitor
IND414001AAA,IND414203AAB,3,1.7777777777777777,1.805555555555556,1.8666666666666667,1.0,28.0,16.0,22.7159,12.0,1.0,1,IND414001AAA__IND414203AAB,3,0.0025112798319116,monitor
IND523105AAA,IND524201AAA,38,0.967741935483871,0.9855845700432606,1.2510135135135148,0.1052631578947368,30.0,26.5,22.36795,-1.0,1.0,0,IND523105AAA__IND524201AAA,3,0.0025112798319116,monitor
IND205001AAB,IND209625AAA,3,2.7,2.304761904761905,2.94,1.0,42.0,28.0,24.3677,28.0,1.0,1,IND205001AAB__IND209625AAA,3,0.0025112798319116,monitor
IND142001AAB,IND151001AAA,4,1.5416666666666667,1.481468253968254,1.6777777777777778,0.75,31.5,24.5,23.754,7.0,1.0,1,IND142001AAB__IND151001AAA,3,0.0025112798319116,monitor
IND110037AAM,IND110092AAC,3,2.0,1.968671679197995,2.5142857142857142,1.0,24.0,14.0,14.7271,5.0,0.0,1,IND110037AAM__IND110092AAC,3,0.0025112798319116,route_type_shift
IND110037AAM,IND131028AAB,4,2.3863636363636367,2.5056818181818183,3.725000000000001,0.75,29.5,14.5,10.79495,20.0,0.0,1,IND110037AAM__IND131028AAB,3,0.0025112798319116,route_type_shift
IND792001AAA,IND792110AAA,3,1.5555555555555556,1.559102193849116,1.632041343669251,1.0,50.0,34.0,48.293800000000005,16.0,0.0,1,IND792001AAA__IND792110AAA,3,0.0025112798319116,route_type_shift
IND390020AAA,IND390022AAA,3,3.6,4.041269841269841,6.2057142857142855,1.0,36.0,10.0,11.2615,26.0,0.0,1,IND390020AAA__IND390022AAA,3,0.0025112798319116,facility_upgrade
IND390022AAA,IND390020AAA,3,4.416666666666667,4.526767676767677,6.323333333333333,1.0,53.0,12.0,11.9891,41.0,0.0,1,IND390022AAA__IND390020AAA,3,0.0025112798319116,facility_upgrade
IND391110AAD,IND390022AAA,4,1.5277777777777777,2.951388888888889,6.475000000000001,0.75,13.0,8.5,9.7569,4.5,0.0,1,IND391110AAD__IND390022AAA,3,0.0025112798319116,route_type_shift
IND184121AAA,IND184104AAA,6,1.212797619047619,1.4551767676767675,2.136363636363636,0.5,24.5,19.0,20.54075,4.0,1.0,1,IND184121AAA__IND184104AAA,3,0.0025112798319116,monitor
IND826004AAA,IND828205AAA,3,1.8333333333333333,2.388888888888889,3.4333333333333336,1.0,11.0,6.0,9.0248,5.0,0.0,1,IND826004AAA__IND828205AAA,3,0.0025112798319116,route_type_shift
IND826004AAA,IND828401AAB,9,0.4146341463414634,1.2301611615149968,2.7,0.3333333333333333,14.0,41.0,37.5145,-24.0,0.0,0,IND826004AAA__IND828401AAB,3,0.0025112798319116,monitor
IND000000ADM,IND683511AAA,3,1.5454545454545454,5.43939393939394,11.10909090909091,1.0,17.0,11.0,10.1465,6.0,0.0,1,IND000000ADM__IND683511AAA,3,0.0025112798319116,route_type_shift
IND000000AFF,IND734203AAA,3,4.842105263157895,4.596491228070176,4.926315789473684,1.0,92.0,19.0,27.8663,73.0,1.0,1,IND000000AFF__IND734203AAA,3,0.0025112798319116,facility_upgrade
IND575004AAB,IND576101AAA,3,2.9,2.460493827160494,2.98,1.0,40.0,20.0,22.2328,13.0,1.0,1,IND575004AAB__IND576101AAA,3,0.0025112798319116,monitor
IND575004AAB,IND671323AAD,3,1.7407407407407407,1.7084520417853752,1.8866096866096864,1.0,47.0,26.0,24.3258,20.0,1.0,1,IND575004AAB__IND671323AAD,3,0.0025112798319116,monitor
IND712310AAE,IND712103AAA,3,3.636363636363636,3.6195286195286194,4.105050505050505,1.0,38.0,9.0,10.1133,29.0,0.0,1,IND712310AAE__IND712103AAA,3,0.0025112798319116,facility_upgrade
IND125001AAA,IND125051AAA,3,2.6333333333333333,2.48989898989899,3.086666666666667,1.0,79.0,30.0,35.885400000000004,49.0,1.0,1,IND125001AAA__IND125051AAA,3,0.0025112798319116,monitor
IND509124AAA,IND518002AAA,3,2.136363636363636,2.971380471380471,4.427272727272728,1.0,47.0,22.0,26.4896,25.0,1.0,1,IND509124AAA__IND518002AAA,3,0.0025112798319116,monitor
IND276129AAA,IND221010AAB,3,3.225806451612903,3.13435972629521,3.8051612903225807,1.0,98.0,31.0,28.8322,59.0,1.0,1,IND276129AAA__IND221010AAB,3,0.0025112798319116,facility_upgrade
IND756019AAA,IND757001AAA,3,2.875,2.6618589743589745,2.9134615384615383,1.0,38.0,16.0,23.1935,25.0,1.0,1,IND756019AAA__IND757001AAA,3,0.0025112798319116,monitor
IND756100AAC,IND757037AAA,4,1.738095238095238,1.5239938895912348,2.025,0.75,59.5,35.0,37.6424,13.0,1.0,1,IND756100AAC__IND757037AAA,3,0.0025112798319116,monitor
IND521225AAB,IND521001AAA,4,1.7386363636363638,1.7322811447811448,2.5212962962962964,0.75,33.0,19.0,24.313,14.0,1.0,1,IND521225AAB__IND521001AAA,3,0.0025112798319116,monitor
IND518124AAA,IND518002AAA,3,1.391304347826087,1.56557807069316,1.816722408026756,1.0,32.0,23.0,31.6134,12.0,1.0,1,IND518124AAA__IND518002AAA,3,0.0025112798319116,monitor
IND518206AAA,IND518002AAA,3,1.5,1.5533625730994152,1.7333333333333334,1.0,26.0,19.0,26.0993,8.0,1.0,1,IND518206AAA__IND518002AAA,3,0.0025112798319116,monitor
IND752056AAA,IND751002AAB,3,2.0,2.0476190476190474,2.1142857142857143,1.0,12.0,6.0,9.469,6.0,0.0,1,IND752056AAA__IND751002AAB,3,0.0025112798319116,route_type_shift
IND713205AAB,IND713148AAA,3,4.444444444444445,4.425925925925927,5.422222222222223,1.0,80.0,18.0,22.3882,62.0,1.0,1,IND713205AAB__IND713148AAA,3,0.0025112798319116,facility_upgrade
IND122001AAA,IND122001AAD,4,2.846153846153846,2.500854700854701,3.186153846153846,0.75,32.5,11.5,11.7707,21.0,0.0,1,IND122001AAA__IND122001AAD,3,0.0025112798319116,route_type_shift
IND122004AAA,IND000000ACB,3,1.5454545454545454,1.692929292929293,1.9090909090909087,1.0,17.0,11.0,11.1439,7.0,0.0,1,IND122004AAA__IND000000ACB,3,0.0025112798319116,route_type_shift
IND504215AAA,IND505326AAB,3,1.8,3.266666666666667,5.426666666666667,1.0,45.0,21.0,22.8773,20.0,1.0,1,IND504215AAA__IND505326AAB,3,0.0025112798319116,monitor
IND504251AAA,IND504293AAA,4,2.0695652173913044,2.091106719367589,2.9521739130434783,0.75,42.0,19.0,21.0315,23.0,1.0,1,IND504251AAA__IND504293AAA,3,0.0025112798319116,monitor
IND504251AAA,IND504296AAA,6,1.5257936507936507,1.4665103415103415,1.8888888888888888,0.5,24.5,21.0,19.67205,6.5,1.0,1,IND504251AAA__IND504296AAA,3,0.0025112798319116,monitor
IND221303AAA,IND231001AAA,3,1.625,1.641735679779158,1.8869047619047616,1.0,39.0,23.0,29.2527,15.0,1.0,1,IND221303AAA__IND231001AAA,3,0.0025112798319116,monitor
IND221313AAA,IND221010AAA,3,5.0,4.75,7.0,1.0,14.0,6.0,9.3069,6.0,0.0,1,IND221313AAA__IND221010AAA,3,0.0025112798319116,facility_upgrade
IND147001AAD,IND148023AAA,3,1.3333333333333333,1.3034188034188037,1.3435897435897437,1.0,32.0,26.0,24.6814,6.0,1.0,1,IND147001AAD__IND148023AAA,3,0.0025112798319116,monitor
IND796081AAA,IND788026AAC,3,2.625,2.680555555555556,2.925,1.0,63.0,24.0,34.764,39.0,1.0,1,IND796081AAA__IND788026AAC,3,0.0025112798319116,monitor
IND802101AAA,IND802158AAB,3,2.862068965517241,2.4013914095583786,2.972413793103448,1.0,51.0,29.0,34.4681,13.0,1.0,1,IND802101AAA__IND802158AAB,3,0.0025112798319116,monitor
IND305404AAA,IND305001AAC,4,1.7818181818181815,1.9524475524475524,3.04,0.75,37.0,21.0,23.18195,16.0,1.0,1,IND305404AAA__IND305001AAC,3,0.0025112798319116,monitor
IND581402AAA,IND577201AAA,6,1.206896551724138,1.3360220474558042,1.8289473684210529,0.5,38.0,36.0,26.06415,2.0,1.0,1,IND581402AAA__IND577201AAA,3,0.0025112798319116,monitor
IND151505AAA,IND151506AAA,5,1.7692307692307692,1.6470773160428334,2.1555555555555554,0.6,46.0,27.0,33.994699999999995,20.0,1.0,1,IND151505AAA__IND151506AAA,3,0.0025112798319116,monitor
IND152024AAA,IND152123AAA,4,1.4444444444444444,1.9698412698412693,3.126666666666667,0.75,26.5,15.5,16.68785,6.0,1.0,1,IND152024AAA__IND152123AAA,3,0.0025112798319116,monitor
IND635601AAB,IND635207AAA,3,2.6666666666666665,2.944444444444444,3.733333333333333,1.0,13.0,6.0,8.944700000000001,7.0,0.0,1,IND635601AAB__IND635207AAA,3,0.0025112798319116,route_type_shift
IND636005AAA,IND636016AAA,4,1.85,1.8572916666666663,2.466666666666667,0.75,17.5,9.5,10.3606,8.0,0.0,1,IND636005AAA__IND636016AAA,3,0.0025112798319116,route_type_shift
IND712406AAA,IND712602AAA,3,2.3225806451612905,2.11280591641123,2.323339658444023,1.0,72.0,31.0,30.8105,41.0,1.0,1,IND712406AAA__IND712602AAA,3,0.0025112798319116,monitor
IND712602AAA,IND722154AAA,3,3.230769230769231,3.41025641025641,3.8461538461538463,1.0,75.0,25.0,27.0831,50.0,1.0,1,IND712602AAA__IND722154AAA,3,0.0025112798319116,facility_upgrade
IND712612AAA,IND722154AAA,3,1.6842105263157894,1.567017543859649,1.7263157894736842,1.0,32.0,19.0,19.7134,13.0,1.0,1,IND712612AAA__IND722154AAA,3,0.0025112798319116,monitor
IND713130AAA,IND741126AAB,3,4.0,4.003030303030303,4.4,1.0,36.0,8.0,11.5399,28.0,0.0,1,IND713130AAA__IND741126AAB,3,0.0025112798319116,facility_upgrade
IND583227AAA,IND583201AAA,3,3.0,2.6,3.1066666666666665,1.0,15.0,9.0,10.4418,10.0,0.0,1,IND583227AAA__IND583201AAA,3,0.0025112798319116,route_type_shift
IND752055AAA,IND751002AAB,4,1.7142857142857144,1.5678571428571428,2.1,0.75,12.5,7.5,10.99285,5.5,0.0,1,IND752055AAA__IND751002AAB,3,0.0025112798319116,route_type_shift
IND221010AAB,IND222001AAA,3,2.625,2.8154761904761902,3.125,1.0,42.0,16.0,23.8302,26.0,1.0,1,IND221010AAB__IND222001AAA,3,0.0025112798319116,monitor
IND263601AAA,IND263153AAB,4,1.393939393939394,3.6776345545002265,8.022727272727275,0.75,79.5,49.0,33.60895,17.5,1.0,1,IND263601AAA__IND263153AAB,3,0.0025112798319116,monitor
IND624001AAA,IND624703AAA,4,1.2857142857142858,1.3035714285714286,1.4357142857142855,0.75,22.5,17.5,19.4283,5.0,1.0,1,IND624001AAA__IND624703AAA,3,0.0025112798319116,monitor
IND624101AAA,IND624202AAA,20,0.7308049535603716,0.9111201667573195,1.3651282051282063,0.15,47.5,60.0,28.01905,-17.5,1.0,0,IND624101AAA__IND624202AAA,3,0.0025112798319116,monitor
IND425401AAA,IND425109AAA,4,1.616161616161616,2.0858585858585856,3.333333333333334,0.75,13.0,9.0,10.13505,4.0,0.0,1,IND425401AAA__IND425109AAA,3,0.0025112798319116,route_type_shift
IND380005AAA,IND382430AAB,3,1.6666666666666667,2.314814814814815,3.355555555555556,1.0,20.0,10.0,13.1951,8.0,0.0,1,IND380005AAA__IND382430AAB,3,0.0025112798319116,route_type_shift
IND380005AAA,IND382721AAA,4,3.32967032967033,3.6563124375624376,6.441071428571429,0.75,27.0,9.5,9.65305,17.0,0.0,1,IND380005AAA__IND382721AAA,3,0.0025112798319116,facility_upgrade
IND160002AAC,IND134203AAA,5,1.4285714285714286,1.3805555555555555,1.6952380952380952,0.6,16.0,10.0,11.613,4.0,0.0,1,IND160002AAC__IND134203AAA,3,0.0025112798319116,monitor
IND160002AAC,IND135001AAA,3,1.7391304347826086,1.8896516653953723,2.1583524027459955,1.0,40.0,19.0,23.4564,17.0,1.0,1,IND160002AAC__IND135001AAA,3,0.0025112798319116,monitor
IND177203AAA,IND177101AAA,3,1.5135135135135136,2.0205920205920207,2.816988416988417,1.0,56.0,37.0,32.0739,19.0,1.0,1,IND177203AAA__IND177101AAA,3,0.0025112798319116,monitor
IND713205AAB,IND723133AAA,3,1.4,1.9703703703703703,2.768888888888889,1.0,35.0,25.0,27.3845,10.0,1.0,1,IND713205AAB__IND723133AAA,3,0.0025112798319116,monitor
IND441603AAA,IND442605AAA,3,1.875,1.9583333333333333,2.4321428571428574,1.0,15.0,7.0,10.3506,7.0,0.0,1,IND441603AAA__IND442605AAA,3,0.0025112798319116,route_type_shift
IND231205AAA,IND231216AAA,3,3.3,2.947619047619048,3.38,1.0,66.0,21.0,22.9972,46.0,1.0,1,IND231205AAA__IND231216AAA,3,0.0025112798319116,facility_upgrade
IND584123AAA,IND584128AAA,3,1.75,1.6805555555555556,1.95,1.0,14.0,8.0,9.2066,6.0,0.0,1,IND584123AAA__IND584128AAA,3,0.0025112798319116,route_type_shift
IND811307AAA,IND811201AAB,3,2.0,2.0142857142857142,2.1142857142857143,1.0,38.0,20.0,26.3376,18.0,1.0,1,IND811307AAA__IND811201AAB,3,0.0025112798319116,monitor
IND813102AAA,IND813203AAA,3,3.347826086956522,3.136144049187527,3.918050065876153,1.0,77.0,23.0,30.512400000000003,54.0,1.0,1,IND813102AAA__IND813203AAA,3,0.0025112798319116,facility_upgrade
IND385340AAB,IND384205AAA,16,0.9564814814814816,1.0707124082300037,1.5578747628083494,0.1875,27.0,29.5,23.742800000000003,-1.0,1.0,0,IND385340AAB__IND384205AAA,3,0.0025112798319116,monitor
IND560077AAA,IND560099AAB,3,2.5454545454545454,3.0801087801087803,4.295757575757576,1.0,51.0,15.0,14.5867,25.0,0.0,1,IND560077AAA__IND560099AAB,3,0.0025112798319116,route_type_shift
IND560083AAB,IND560058AAD,3,1.4545454545454546,1.5542929292929293,1.7575757575757576,1.0,16.0,11.0,12.7128,5.0,0.0,1,IND560083AAB__IND560058AAD,3,0.0025112798319116,monitor
IND742102AAB,IND742121AAB,4,4.815217391304348,5.603950159066808,10.34,0.75,85.0,28.0,36.736,73.5,0.0,1,IND742102AAB__IND742121AAB,3,0.0025112798319116,facility_upgrade
IND110085AAB,IND110083AAA,3,4.0,3.711111111111111,4.213333333333333,1.0,56.0,15.0,11.9201,42.0,0.0,1,IND110085AAB__IND110083AAA,3,0.0025112798319116,facility_upgrade
IND273303AAA,IND273304AAA,3,1.8571428571428568,2.6746031746031744,3.971428571428572,1.0,26.0,14.0,12.3716,12.0,0.0,1,IND273303AAA__IND273304AAA,3,0.0025112798319116,route_type_shift
IND274001AAA,IND273014AAB,3,3.066666666666667,4.987134502923976,7.729122807017545,1.0,46.0,15.0,22.3072,31.0,1.0,1,IND274001AAA__IND273014AAB,3,0.0025112798319116,facility_upgrade
IND507002AAA,IND507159AAA,3,1.9411764705882355,2.089188453159041,2.338235294117647,1.0,34.0,17.0,23.1748,16.0,1.0,1,IND507002AAA__IND507159AAA,3,0.0025112798319116,monitor
IND733140AAA,IND732103AAA,3,2.263157894736842,2.9264992546726294,3.887925696594427,1.0,43.0,18.0,26.5364,24.0,1.0,1,IND733140AAA__IND732103AAA,3,0.0025112798319116,monitor
IND734214AAB,IND000000AFF,3,3.17948717948718,3.1153846153846154,3.258119658119658,1.0,118.0,36.0,40.4697,82.0,1.0,1,IND734214AAB__IND000000AFF,3,0.0025112798319116,facility_upgrade
IND262405AAA,IND263153AAB,3,2.75,5.6474175035868015,10.77439024390244,1.0,66.0,24.0,23.7558,42.0,1.0,1,IND262405AAA__IND263153AAB,3,0.0025112798319116,monitor
IND425409AAA,IND424304AAC,3,2.1904761904761907,2.2392496392496395,2.61991341991342,1.0,46.0,22.0,30.7964,25.0,1.0,1,IND425409AAA__IND424304AAC,3,0.0025112798319116,monitor
IND723130AAA,IND723131AAA,9,1.0,2.544232435521634,4.106122448979594,0.3333333333333333,37.0,41.0,28.1259,0.0,1.0,0,IND723130AAA__IND723131AAA,3,0.0025112798319116,monitor
IND131028AAB,IND250002AAA,3,1.6071428571428572,1.758212217889637,2.0246543778801844,1.0,45.0,28.0,32.3489,17.0,1.0,1,IND131028AAB__IND250002AAA,3,0.0025112798319116,monitor
IND132103AAB,IND132001AAA,4,1.5142857142857142,1.3890873015873015,1.7244444444444444,0.75,23.0,20.0,24.68085,8.0,1.0,1,IND132103AAB__IND132001AAA,3,0.0025112798319116,monitor
IND636016AAA,IND636402AAA,6,1.198717948717949,1.4327616827616827,1.9805194805194803,0.5,15.5,13.5,11.28565,3.0,0.0,0,IND636016AAA__IND636402AAA,3,0.0025112798319116,monitor
IND721253AAC,IND721501AAC,3,1.8,1.788931788931789,2.024864864864865,1.0,52.0,35.0,38.6708,17.0,1.0,1,IND721253AAC__IND721501AAC,3,0.0025112798319116,monitor
IND721306AAA,IND721253AAC,3,2.0,2.9473684210526314,4.273684210526316,1.0,34.0,17.0,24.0232,17.0,1.0,1,IND721306AAA__IND721253AAC,3,0.0025112798319116,monitor
IND722154AAA,IND712311AAA,3,3.692307692307693,3.940128836680561,5.86949602122016,1.0,48.0,14.0,15.7633,35.0,1.0,1,IND722154AAA__IND712311AAA,3,0.0025112798319116,facility_upgrade
IND505425AAA,IND505001AAB,3,1.9411764705882355,1.8650075414781293,2.11131221719457,1.0,33.0,18.0,21.4368,16.0,1.0,1,IND505425AAA__IND505001AAB,3,0.0025112798319116,monitor
IND505503AAA,IND506164AAA,3,2.3076923076923075,2.450517318938372,2.7282051282051283,1.0,30.0,13.0,18.6183,17.0,1.0,1,IND505503AAA__IND506164AAA,3,0.0025112798319116,monitor
IND388320AAA,IND388220AAA,3,1.7777777777777777,1.825925925925926,1.9555555555555555,1.0,16.0,9.0,10.2067,7.0,0.0,1,IND388320AAA__IND388220AAA,3,0.0025112798319116,route_type_shift
IND815301AAA,IND814112AAA,3,2.5,2.260919540229885,2.74,1.0,43.0,24.0,27.3091,14.0,1.0,1,IND815301AAA__IND814112AAA,3,0.0025112798319116,monitor
IND815353AAA,IND814112AAA,4,1.3095238095238095,1.995238095238096,3.4333333333333336,0.75,24.5,19.0,19.55655,5.5,1.0,1,IND815353AAA__IND814112AAA,3,0.0025112798319116,monitor
IND382430AAB,IND388320AAA,27,0.75,0.9186508651720212,1.2590909090909097,0.1111111111111111,26.0,31.0,36.3377,-8.0,1.0,0,IND382430AAB__IND388320AAA,3,0.0025112798319116,monitor
IND425405AAA,IND425409AAA,3,2.1,2.222222222222222,2.553333333333333,1.0,42.0,20.0,27.2897,22.0,1.0,1,IND425405AAA__IND425409AAA,3,0.0025112798319116,monitor
IND263153AAB,IND244713AAA,3,5.125,4.232142857142857,5.825,1.0,42.0,21.0,23.2408,35.0,1.0,1,IND263153AAB__IND244713AAA,3,0.0025112798319116,facility_upgrade
